youtube_url,playlist,niche,sub_niche
https://www.youtube.com/watch?v=W-RNud3XIUE,Ustadz Akmal Sjafril,Religion,Dakwah
https://www.youtube.com/watch?v=hE7QcnScAX4,Ustadz Akmal Sjafril,Religion,Dakwah
https://www.youtube.com/watch?v=4zeLaLvLXZI,Ustadz Akmal Sjafril,Religion,Dakwah
https://www.youtube.com/watch?v=xpkDrRBHqig,Ustadz Akmal Sjafril,Religion,Dakwah
