youtube_url,playlist,niche,sub_niche
https://www.youtube.com/watch?v=fYP0OUdpquE,Akhirnya Aku Tahu,Religion,Dakwah
https://www.youtube.com/watch?v=BlzVB8VyEeY,Akhirnya Aku Tahu,Religion,Dakwah
https://www.youtube.com/watch?v=QcGR6fOg9dM,Akhirnya Aku Tahu,Religion,Dakwah
https://www.youtube.com/watch?v=_jRnJh3njDg,Akhirnya Aku Tahu,Religion,Dakwah
https://www.youtube.com/watch?v=jxpu3fuNw6E,Akhirnya Aku Tahu,Religion,Dakwah
