youtube_url,playlist,niche,sub_niche
https://www.youtube.com/watch?v=kPtUvoHXdg8,Q n A Ustadz Handy Bonny,Religion,Dakwah
https://www.youtube.com/watch?v=LcEwx58kjsM,Q n A Ustadz Handy Bonny,Beauty,Skincare
