youtube_url,playlist,niche,sub_niche
https://www.youtube.com/watch?v=Xa8ItVedXxQ,Media Partner,Religion,Dakwah
https://www.youtube.com/watch?v=wpNzb7jC9l8,Media Partner,Religion,Dakwah
https://www.youtube.com/watch?v=EZgeCISlnVw,Media Partner,Uncategorized,General
https://www.youtube.com/watch?v=3_JYoifED2Q,Media Partner,Uncategorized,General
