youtube_url,playlist,niche,sub_niche
https://www.youtube.com/watch?v=hW2Ppjfik3o,Dolan Bareng,Uncategorized,General
https://www.youtube.com/watch?v=90LvmaOyfX8,Dolan Bareng,Religion,Dakwah
