youtube_url,playlist,niche,sub_niche
https://www.youtube.com/watch?v=d8RtqW22n3c,Ustadz Abdul Somad,Religion,Dakwah
https://www.youtube.com/watch?v=ymSyt0BqTjw,Ustadz Abdul Somad,Religion,Dakwah
