youtube_url,playlist,niche,sub_niche
https://www.youtube.com/watch?v=Ier3vFXE4D0,Sedekah Jumat,Uncategorized,General
https://www.youtube.com/watch?v=cbSE_jgMP5M,Sedekah Jumat,Uncategorized,General
https://www.youtube.com/watch?v=qQ4wMV4HTmM,Sedekah Jumat,Finance,Saving
https://www.youtube.com/watch?v=07tRcodTM1E,Sedekah Jumat,Uncategorized,General
